country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","13-12-2025 20:00:00",21.606865,85.510538,PM2.5,15,322,142
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","13-12-2025 20:00:00",21.606865,85.510538,PM10,22,150,106
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","13-12-2025 20:00:00",21.606865,85.510538,SO2,4,16,7
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","13-12-2025 20:00:00",20.9360711,85.1707021,NH3,6,8,6
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","13-12-2025 20:00:00",20.94185,86.11510,NH3,NA,NA,NA
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","13-12-2025 20:00:00",20.94185,86.11510,OZONE,NA,NA,NA
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","13-12-2025 20:00:00","20.48891     ","85.84768     ",PM2.5,137,326,237
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","13-12-2025 20:00:00","20.48891     ","85.84768     ",PM10,130,306,186
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","13-12-2025 20:00:00",21.643900,85.599355,CO,2,79,19
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","13-12-2025 20:00:00",21.51161,86.89088,PM10,121,365,172
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","13-12-2025 20:00:00",21.51161,86.89088,NO2,12,116,38
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","13-12-2025 20:00:00",22.1166054,85.3945546,PM2.5,88,361,231
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","13-12-2025 20:00:00",21.941841,86.728318,PM10,122,205,156
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","13-12-2025 20:00:00",20.9360711,85.1707021,OZONE,7,22,18
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","13-12-2025 20:00:00",21.869985,85.167016,PM10,10,205,109
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","13-12-2025 20:00:00",30.233011,74.907758,CO,60,80,77
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","13-12-2025 20:00:00",30.649961,76.331442,NH3,6,6,6
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","13-12-2025 20:00:00",19.4458210,72.7988231,NO2,10,92,49
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","13-12-2025 20:00:00",24.892047,74.623527,SO2,1,26,13
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","13-12-2025 20:00:00",28.296139,74.961696,PM2.5,45,387,171
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","13-12-2025 20:00:00",28.296139,74.961696,NH3,5,8,7
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","13-12-2025 20:00:00",28.296139,74.961696,SO2,4,9,6
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","13-12-2025 20:00:00",28.296139,74.961696,OZONE,17,115,86
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","13-12-2025 20:00:00",26.895552,76.334753,SO2,3,10,6
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","13-12-2025 20:00:00",26.699557,77.898881,PM2.5,68,316,142
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","13-12-2025 20:00:00",26.699557,77.898881,NH3,6,35,11
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","13-12-2025 20:00:00",26.699557,77.898881,SO2,3,24,10
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","13-12-2025 20:00:00",26.699557,77.898881,CO,3,135,16
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","13-12-2025 20:00:00",23.837789,73.714926,PM2.5,38,243,106
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","13-12-2025 20:00:00",26.9164092,75.7994901,PM2.5,66,247,123
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","13-12-2025 20:00:00",26.9164092,75.7994901,NH3,6,91,39
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","13-12-2025 20:00:00",26.9164092,75.7994901,CO,54,64,58
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","13-12-2025 20:00:00",26.786682,75.827928,PM10,109,445,197
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","13-12-2025 20:00:00",26.786682,75.827928,NH3,5,8,7
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","13-12-2025 20:00:00",26.786682,75.827928,SO2,2,7,4
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","13-12-2025 20:00:00",26.960669,75.771817,PM2.5,40,311,121
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.9502929,75.730943,PM10,77,278,157
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.9502929,75.730943,OZONE,15,74,51
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","13-12-2025 20:00:00",26.912329,70.909168,PM10,39,418,146
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","13-12-2025 20:00:00",24.588397,76.172782,SO2,4,25,10
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","13-12-2025 20:00:00",28.108988,75.386577,NO2,17,134,56
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","13-12-2025 20:00:00",25.747299,71.393989,NO2,7,116,30
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","13-12-2025 20:00:00",27.215415,77.50873,PM2.5,103,316,187
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","13-12-2025 20:00:00",27.215415,77.50873,OZONE,1,167,111
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","13-12-2025 20:00:00",28.194909,76.862296,PM10,147,423,256
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","13-12-2025 20:00:00",28.207266,76.829265,NO2,40,210,99
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","13-12-2025 20:00:00",28.207266,76.829265,NH3,2,9,5
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","13-12-2025 20:00:00",25.435774,75.644272,NO2,18,79,32
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","13-12-2025 20:00:00",24.892047,74.623527,PM10,52,277,131
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","13-12-2025 20:00:00",26.470859,74.646594,NH3,3,4,4
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","13-12-2025 20:00:00",27.554793,76.611536,CO,33,103,60
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","13-12-2025 20:00:00",23.555190,74.440010,PM10,47,177,105
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","13-12-2025 20:00:00",23.555190,74.440010,SO2,NA,NA,NA
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.902909,75.836858,PM10,101,182,132
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.902909,75.836858,SO2,10,30,20
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","13-12-2025 20:00:00",26.843698,75.766894,NH3,13,20,17
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","13-12-2025 20:00:00",25.106006,76.469948,PM2.5,7,140,50
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","13-12-2025 20:00:00",25.106006,76.469948,PM10,61,241,121
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","13-12-2025 20:00:00",25.106006,76.469948,CO,11,77,26
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","13-12-2025 20:00:00",25.106006,76.469948,OZONE,3,139,93
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","13-12-2025 20:00:00",23.837789,73.714926,SO2,1,13,4
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","13-12-2025 20:00:00",23.837789,73.714926,CO,10,80,27
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","13-12-2025 20:00:00",24.885261,72.857549,PM10,57,181,93
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","13-12-2025 20:00:00",24.885261,72.857549,NO2,9,122,55
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","13-12-2025 20:00:00",29.931624,73.864511,PM10,126,464,198
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","13-12-2025 20:00:00",29.931624,73.864511,SO2,1,8,3
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","13-12-2025 20:00:00",29.931624,73.864511,CO,30,173,71
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","13-12-2025 20:00:00",26.159933,75.780517,PM10,94,481,189
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","13-12-2025 20:00:00",26.159933,75.780517,NH3,3,17,12
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","13-12-2025 20:00:00",13.1036,80.2909,CO,45,63,52
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","13-12-2025 20:00:00",11.0328,77.0349,SO2,2,5,4
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","13-12-2025 20:00:00",11.0328,77.0349,OZONE,3,6,5
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","13-12-2025 20:00:00",10.942451,76.978996,SO2,22,23,23
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","13-12-2025 20:00:00",27.213494,73.734444,PM10,86,500,192
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","13-12-2025 20:00:00",27.213494,73.734444,OZONE,8,73,43
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","13-12-2025 20:00:00",25.771061," 73.340227",OZONE,4,63,45
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","13-12-2025 20:00:00",24.041198,74.780702,PM2.5,27,90,60
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","13-12-2025 20:00:00",24.041198,74.780702,NO2,16,47,29
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","13-12-2025 20:00:00",24.041198,74.780702,NH3,1,5,4
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","13-12-2025 20:00:00",25.036360,73.883502,PM10,42,168,78
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","13-12-2025 20:00:00",26.031443,76.359327,PM10,49,291,120
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","13-12-2025 20:00:00",26.295810,73.082283,NH3,7,24,12
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","13-12-2025 20:00:00",26.295810,73.082283,CO,13,138,27
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","13-12-2025 20:00:00",26.215415,73.070156,SO2,3,7,5
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","13-12-2025 20:00:00",26.358805,73.047444,PM2.5,30,173,89
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","13-12-2025 20:00:00",26.358805,73.047444,NH3,5,8,6
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","13-12-2025 20:00:00",13.1662,80.2584,OZONE,16,46,18
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","13-12-2025 20:00:00",12.9533,80.2357,PM2.5,47,263,124
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","13-12-2025 20:00:00",12.9533,80.2357,PM10,67,148,109
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","13-12-2025 20:00:00",11.06825,79.07033,NH3,1,1,1
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","13-12-2025 20:00:00",11.06825,79.07033,SO2,13,13,13
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","13-12-2025 20:00:00",13.0664,"80.2112 ",NO2,20,37,27
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","13-12-2025 20:00:00",27.608912,75.153302,NO2,11,144,64
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","13-12-2025 20:00:00",27.608912,75.153302,OZONE,6,105,66
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","13-12-2025 20:00:00",25.164090,75.858137,SO2,1,98,12
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","13-12-2025 20:00:00",10.423417,78.784889,NH3,NA,NA,NA
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","13-12-2025 20:00:00",9.36399,78.831977,NO2,1,3,2
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","13-12-2025 20:00:00",9.36399,78.831977,OZONE,4,6,5
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","13-12-2025 20:00:00",10.7654824,79.1389968,PM10,71,99,84
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","13-12-2025 20:00:00",10.7654824,79.1389968,NH3,1,1,1
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","13-12-2025 20:00:00",8.728442,77.6962,SO2,6,17,9
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","13-12-2025 20:00:00",8.728442,77.6962,CO,20,23,21
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","13-12-2025 20:00:00",11.0973603,77.3228673,NO2,9,30,13
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","13-12-2025 20:00:00",9.559382,77.948828,NO2,1,1,1
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","13-12-2025 20:00:00",17.540891,78.358528,NH3,3,7,5
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","13-12-2025 20:00:00",17.460103,78.334361,NO2,19,74,45
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","13-12-2025 20:00:00",17.470431,78.566959,NO2,23,74,42
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","13-12-2025 20:00:00",17.470431,78.566959,CO,22,55,26
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","13-12-2025 20:00:00",10.967820,78.080882,SO2,14,15,14
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","13-12-2025 20:00:00",10.967820,78.080882,OZONE,6,10,8
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","13-12-2025 20:00:00",10.798548,79.838212,OZONE,1,1,1
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","13-12-2025 20:00:00",11.4068288,76.7138973,PM10,26,201,71
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","13-12-2025 20:00:00",11.4068288,76.7138973,NO2,2,4,3
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","13-12-2025 20:00:00",11.4068288,76.7138973,SO2,14,16,15
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","13-12-2025 20:00:00",11.258242,77.552761,OZONE,18,24,22
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","13-12-2025 20:00:00",17.544899,78.486949,NH3,3,3,3
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","13-12-2025 20:00:00",17.429398,78.569354,NO2,9,9,9
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","13-12-2025 20:00:00",17.429398,78.569354,OZONE,15,16,16
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","13-12-2025 20:00:00",17.37206,78.50864,NO2,11,16,13
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","13-12-2025 20:00:00",17.528544,78.286195,PM2.5,45,55,51
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","13-12-2025 20:00:00",17.528544,78.286195,PM10,62,73,68
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","13-12-2025 20:00:00",11.6829898,79.7532099,SO2,19,20,20
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","13-12-2025 20:00:00",11.6829898,79.7532099,OZONE,11,13,12
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","13-12-2025 20:00:00",11.7637683,79.7499835,PM2.5,61,255,124
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","13-12-2025 20:00:00",10.358535,77.984321,CO,NA,NA,NA
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","13-12-2025 20:00:00",13.4127,80.1081,NH3,3,4,3
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","13-12-2025 20:00:00",27.106972,78.000111,OZONE,14,16,15
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","13-12-2025 20:00:00",27.19865833,78.00598056,SO2,15,17,16
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","13-12-2025 20:00:00",27.19865833,78.00598056,OZONE,4,5,4
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","13-12-2025 20:00:00",27.19412,77.96237,PM2.5,92,335,181
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","13-12-2025 20:00:00",27.19412,77.96237,NH3,8,10,9
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","13-12-2025 20:00:00",17.518400,78.278777,SO2,3,25,12
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","13-12-2025 20:00:00",17.518400,78.278777,CO,12,64,17
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","13-12-2025 20:00:00",17.5316895,78.218939,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","13-12-2025 20:00:00",17.393559,78.339194,CO,23,39,35
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","13-12-2025 20:00:00",17.4559458,78.4332152,NO2,24,29,27
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","13-12-2025 20:00:00",17.349694,78.451437,NH3,3,4,3
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","13-12-2025 20:00:00",17.349694,78.451437,SO2,4,36,19
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","13-12-2025 20:00:00",27.23711,78.01936,PM10,105,227,161
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","13-12-2025 20:00:00",27.23711,78.01936,OZONE,7,7,7
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","13-12-2025 20:00:00",26.4703136,80.3229863,SO2,1,18,12
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","13-12-2025 20:00:00",26.4703136,80.3229863,OZONE,6,29,20
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","13-12-2025 20:00:00",28.2348927,77.8683002,CO,39,83,69
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","13-12-2025 20:00:00",26.766433,80.927299,CO,39,60,41
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","13-12-2025 20:00:00",26.868120,81.005119,PM2.5,60,405,197
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","13-12-2025 20:00:00",26.868120,81.005119,OZONE,25,37,35
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","13-12-2025 20:00:00",26.906111,80.948222,PM2.5,86,398,264
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","13-12-2025 20:00:00",28.9535882,77.7622941,OZONE,3,128,90
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","13-12-2025 20:00:00",29.063510,77.709723,OZONE,3,107,74
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","13-12-2025 20:00:00",28.83526,78.74460,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","13-12-2025 20:00:00",28.83526,78.74460,SO2,77,80,79
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","13-12-2025 20:00:00",28.83526,78.74460,CO,48,108,60
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","13-12-2025 20:00:00",28.840739,78.697531,SO2,6,26,13
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","13-12-2025 20:00:00",28.88528,78.73880,NO2,16,16,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","13-12-2025 20:00:00",28.88528,78.73880,OZONE,14,16,15
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","13-12-2025 20:00:00",28.856664,78.772638,NH3,6,8,6
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","13-12-2025 20:00:00",28.856664,78.772638,OZONE,17,21,19
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","13-12-2025 20:00:00",28.849399,78.742362,PM2.5,70,337,187
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","13-12-2025 20:00:00",28.849399,78.742362,CO,32,110,45
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","13-12-2025 20:00:00",28.849399,78.742362,OZONE,22,35,27
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","13-12-2025 20:00:00",28.802625,78.753728,CO,32,90,33
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","13-12-2025 20:00:00",26.730136,83.433859,CO,5,10,6
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","13-12-2025 20:00:00",28.47272,77.482000,PM2.5,356,466,411
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","13-12-2025 20:00:00",28.47272,77.482000,NH3,13,21,19
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","13-12-2025 20:00:00",28.557054,77.453663,NH3,24,34,29
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","13-12-2025 20:00:00",28.557054,77.453663,SO2,11,18,15
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","13-12-2025 20:00:00",28.557054,77.453663,OZONE,3,102,48
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","13-12-2025 20:00:00",27.19412,77.96237,CO,20,100,25
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","13-12-2025 20:00:00",27.169338,78.03582,OZONE,NA,NA,NA
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","13-12-2025 20:00:00",27.19862,77.92066,PM2.5,86,318,161
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","13-12-2025 20:00:00",28.359581,79.414455,NH3,1,18,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","13-12-2025 20:00:00",28.359581,79.414455,CO,56,192,74
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","13-12-2025 20:00:00",28.725645,77.749675,PM2.5,310,500,370
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","13-12-2025 20:00:00",26.428282,80.327067,SO2,14,26,20
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","13-12-2025 20:00:00",26.509954,80.249612,NH3,3,3,3
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","13-12-2025 20:00:00",26.509954,80.249612,SO2,18,20,19
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","13-12-2025 20:00:00",26.4703136,80.3229863,PM2.5,92,305,195
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","13-12-2025 20:00:00",28.999264,77.7590354,NH3,3,10,6
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","13-12-2025 20:00:00",28.999264,77.7590354,OZONE,8,82,56
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","13-12-2025 20:00:00",28.9535882,77.7622941,PM10,139,485,309
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","13-12-2025 20:00:00",28.9535882,77.7622941,NH3,27,48,36
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","13-12-2025 20:00:00",28.406963,77.849831,SO2,1,23,10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.646233,77.358075,NH3,14,18,15
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.646233,77.358075,SO2,41,63,47
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.646233,77.358075,OZONE,4,72,39
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","13-12-2025 20:00:00",26.8458805,80.9365541,NO2,24,32,29
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","13-12-2025 20:00:00",26.83399722,80.8917361,PM2.5,219,460,338
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","13-12-2025 20:00:00",26.83399722,80.8917361,PM10,156,434,262
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","13-12-2025 20:00:00",29.4723508,77.7194031,OZONE,2,115,80
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","13-12-2025 20:00:00",28.5447608,77.3231257,OZONE,10,97,53
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","13-12-2025 20:00:00",28.569230,77.393848,NO2,99,225,150
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","13-12-2025 20:00:00",28.569230,77.393848,CO,6,187,59
